LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,LATITUDE,LONGITUDE,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
2039794-DCA,Inactive,JOYFUL EATS TWO LLC,MIMI CHENG'S DUMPLINGS,380,BROOME ST,NEW YORK,NY,10013,Regular Unenclosed/Small Unenclosed,136,8,17,50048768,40.72059575335807,-73.99645015455947,102,1,http://www.nyc.gov/manhattancb2,32018-2018-RSWC,Regular Unenclosed/Small Unenclosed,136,8,17,Application Review Completed,06/03/2019,12/15/2020,,12/14/2018,Ready For Review,12/14/2018,Approved,12/14/2018,,,Recommend Approval,01/29/2019,Waived,01/31/2019,,,Review Period Expired,02/21/2019,Approved,06/03/2019,Issued,06/03/2019
1110366-DCA,Inactive,"THE OTHEROOM, INC.",,143,PERRY ST,NEW YORK,NY,10014,Unenclosed,63,2,6,40592117,40.73497805178765,-74.0080141346542,102,3,http://www.nyc.gov/manhattancb2,26964-2018-RSWC,Unenclosed,63,2,6,Application Review Completed,11/01/2019,09/15/2020,,11/08/2018,Ready For Review,11/08/2018,Approved,11/09/2018,,,Review Period Expired,12/27/2018,Waived,12/27/2018,,,Review Period Expired,01/17/2019,Approved,11/01/2019,Issued,11/01/2019
2009830-DCA,Inactive,ANEJO TRIBECA LLC,ANEJO TRIBECA,31,WALKER ST,NEW YORK,NY,10013,Unenclosed,244,12,24,50009477,40.71925903602331,-74.00413779579068,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,26410-2018-RSWC,Unenclosed,244,12,24,Application Review Completed,12/17/2018,12/15/2020,,11/05/2018,Ready For Review,12/17/2018,Approved,,Proceed,12/17/2018,Review Period Expired,12/17/2018,Waived,12/17/2018,,,Approved,12/17/2018,Approved,12/17/2018,Issued,12/17/2018
2008459-DCA,Inactive,EE BAR LLC,E'S BAR,511,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,190,8,20,50006582,40.786656506524906,-73.97554170847044,107,6,http://www.nyc.gov/mcb7,12677-2018-RSWC,Unenclosed,190,8,20,Application Review Completed,09/11/2018,09/15/2020,,09/11/2018,Ready For Review,09/11/2018,Approved,,Proceed,09/11/2018,Review Period Expired,09/11/2018,Waived,09/11/2018,,,Review Period Expired,09/11/2018,Waived,09/11/2018,Issued,09/11/2018
1448450-DCA,Inactive,"CAKOR RESTAURANT, INC.",,632,E 186TH ST,BRONX,NY,10458,Unenclosed,131,11,30,41605870,40.85408818275518,-73.88704809569035,206,15,http://www.bronxmall.com/commboards/cd6.html,31701-2018-RSWC,Unenclosed,131,11,30,Application Review Completed,02/06/2019,12/15/2020,,12/12/2018,Ready For Review,12/12/2018,Approved,,,,,,,,,,,,,,Issued,02/06/2019
1323624-DCA,Inactive,"SHARAKU, INC.",,14,STUYVESANT ST,NEW YORK,NY,10003,Enclosed,254,9,18,40397520,40.729705154591166,-73.98924076607051,103,2,http://www.nyc.gov/manhattancb3,20815-2019-RSWC,Enclosed,254,9,18,Pending Review,12/26/2019,03/28/2020,03/28/2020,05/28/2019,Ready For Review,05/28/2019,Issued Temp Op Letter,05/28/2019,Pending Review,05/28/2019,Pending Review,05/28/2019,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
2021276-DCA,Active,CACTUS PEAR LLC,PLAYA BETTY'S,320,AMSTERDAM AVE,NEW YORK,NY,10023,Unenclosed,474,18,54,50032643,40.780879744942546,-73.98025235626231,107,6,http://www.nyc.gov/mcb7,26674-2019-RSWC,Unenclosed,474,18,54,Application Review Completed,10/09/2019,09/15/2021,,09/16/2019,Ready For Review,09/16/2019,Approved,,Proceed,10/09/2019,Recommend Approval,10/09/2019,Waived,10/09/2019,,,Approved,10/09/2019,Approved,10/09/2019,Issued,10/09/2019
0920440-DCA,Inactive,"JO-RACH, INC.",CAFFE PALERMO,148,MULBERRY ST,NEW YORK,NY,10013,Unenclosed,125,3,10,40600516,40.71907243678462,-73.99737375161185,102,1,http://www.nyc.gov/manhattancb2,30418-2017-RSWC,Unenclosed,125,3,10,Application Review Completed,01/11/2018,12/15/2020,02/08/2018,12/14/2017,Ready For Review,12/14/2017,Approved,,Proceed,01/11/2018,Review Period Expired,01/11/2018,Waived,01/11/2018,,,Review Period Expired,01/11/2018,Waived,01/11/2018,Issued,01/11/2018
2037223-DCA,Inactive,NANCE CORP.,CAFFE CAFE,8401,3RD AVE,BROOKLYN,NY,11209,Unenclosed,227,15,34,50044515,40.62490616183486,-74.0304582446706,310,43,http://www.bkcb10.org/,12864-2018-RSWC,Unenclosed,227,15,34,Application Review Completed,06/03/2019,09/15/2020,,09/13/2018,Ready For Review,10/04/2018,Approved,10/05/2018,,,Recommend Approval,11/29/2018,Waived,11/29/2018,,,Review Period Expired,12/20/2018,Approved,06/03/2019,Issued,06/03/2019
1133422-DCA,Inactive,"BLUE SMOKE, LLC",,116,E 27TH ST,NEW YORK,NY,10016,Unenclosed,210,4,16,40880715,40.74216569106583,-73.98375708613153,105,2,http://www.cb5.org,392-2020-RSWC,Unenclosed,210,4,16,Pending Review,02/03/2020,03/31/2020,03/31/2020,01/09/2020,Ready For Review,01/09/2020,Issued Temp Op Letter,01/10/2020,Pending Review,01/10/2020,Recommend Approval,02/19/2020,Waived,02/19/2020,,,Review Period Expired,03/11/2020,Pending Review,,Pending Review,
1310982-DCA,Inactive,SEAN OG ENTERPRISES LLC,SEAN OG'S,6002,WOODSIDE AVE,WOODSIDE,NY,11377,Unenclosed,342,15,30,40673089,40.74480593861458,-73.90428172388067,402,26,http://www.cb2queens.org/,34752-2019-RSWC,Unenclosed,342,15,30,Pending Review,02/18/2020,05/18/2020,05/18/2020,12/09/2019,Ready For Review,12/09/2019,Issued Temp Op Letter,12/10/2019,Pending Review,12/10/2019,Review Period Expired,02/13/2020,Waived,02/13/2020,,,Review Period Expired,03/05/2020,Pending Review,,Pending Review,
1334107-DCA,Active,TREL RESTAURANT INC.,ROSIE O'GRADY'S,800,7TH AVE,NEW YORK,NY,10019,Small Unenclosed,382,7,28,40374711,40.762613855474434,-73.98240201835488,105,4,http://www.cb5.org,17265-2019-RSWC,Small Unenclosed,382,7,28,Application Review Completed,08/29/2019,04/15/2021,,04/09/2019,Ready For Review,04/09/2019,Approved,04/11/2019,,,Review Period Expired,06/11/2019,Waived,06/11/2019,,,Review Period Expired,07/02/2019,Approved,08/29/2019,Issued,08/29/2019
2032424-DCA,Inactive,TIG ASTORIA LLC,SWEET AFTON,3009,34TH ST,ASTORIA,NY,11103,Unenclosed,116,5,10,41432714,40.765353569577286,-73.91920478315048,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,31525-2018-RSWC,Unenclosed,116,5,10,Application Review Completed,04/05/2019,12/15/2020,,12/11/2018,Ready For Review,12/11/2018,Approved,12/11/2018,,,Recommend Approval,01/16/2019,Waived,01/16/2019,,,Review Period Expired,02/14/2019,Approved,04/05/2019,Issued,04/05/2019
1395264-DCA,Inactive,GRAHAM RESTAURANT LLC,SAGE,299,GRAHAM AVE,BROOKLYN,NY,11211,Unenclosed,479,21,37,41580023,40.71287235109967,-73.94440301661768,301,34,http://www.nyc.gov/brooklyncb1,35829-2019-RSWC,Unenclosed,479,21,37,Pending Review,01/08/2020,04/08/2020,04/08/2020,12/19/2019,Ready For Review,12/19/2019,Issued Temp Op Letter,12/23/2019,Pending Review,12/23/2019,Review Period Expired,02/13/2020,Waived,02/13/2020,,,Review Period Expired,03/05/2020,Pending Review,,Pending Review,
2032891-DCA,Inactive,"86 SOUTH PORTLAND, LLC",,86,S PORTLAND AVE,BROOKLYN,NY,11217,Enclosed,118,7,14,4595712,40.68697513751324,-73.97466241155907,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,6609-2018-RSWC,Enclosed,118,7,14,Application Review Completed,11/06/2020,04/19/2020,04/19/2020,04/13/2018,Ready For Review,04/13/2018,Process Completed,04/13/2018,,,,,,,,,,,,,,
1197788-DCA,Active,"L.L.B., INC.",PASCALOU,1308,MADISON AVE,NEW YORK,NY,10128,Small Unenclosed,65,2,4,40394207,40.78520416286019,-73.95582942493496,108,4,http://www.cb8m.com/,34188-2019-RSWC,Small Unenclosed,65,2,4,Application Review Completed,06/03/2020,12/15/2021,,12/02/2019,Ready For Review,12/02/2019,Approved,12/02/2019,,,Review Period Expired,01/24/2020,Waived,01/24/2020,,,Review Period Expired,02/14/2020,Approved,06/03/2020,Issued,06/03/2020
1247610-DCA,Inactive,243 DEKALB AVE. REST. CORP.,,243,DEKALB AVE,BROOKLYN,NY,11205,Unenclosed,112,6,12,41225718,40.68967199866697,-73.9695157766187,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,2849-2020-RSWC,Unenclosed,112,6,12,Pending Review,06/17/2020,07/10/2020,07/10/2020,02/07/2020,Ready For Review,02/07/2020,Issued Temp Op Letter,02/10/2020,Pending Review,02/10/2020,Pending Review,02/10/2020,Pending Review,,SWC Public Hearing,04/01/2020,Pending Review,,Pending Review,,Pending Review,
1456597-DCA,Active,FOYER LLC,,50,W 22ND ST,NEW YORK,NY,10010,Unenclosed,88,4,4,41696334,40.74171368585582,-73.9921618819326,105,3,http://www.cb5.org,14996-2019-RSWC,Unenclosed,88,4,4,Application Review Completed,07/12/2019,04/15/2021,,03/21/2019,Ready For Review,03/21/2019,Approved,03/22/2019,,,Review Period Expired,05/10/2019,Waived,05/10/2019,,,Review Period Expired,05/31/2019,Approved,07/12/2019,Issued,07/12/2019
2011216-DCA,Inactive,REGULAR WOW LLC,THE GREAT GEORGIANA,248,DEKALB AVE,BROOKLYN,NY,11205,Unenclosed,357,17,36,50002020,40.68925747032028,-73.96925994927845,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,12462-2018-RSWC,Unenclosed,357,17,36,Application Review Completed,09/07/2018,09/15/2020,,09/07/2018,Ready For Review,09/07/2018,Approved,,,,,,,,,,,,,,Issued,09/07/2018
2021429-DCA,Active,ONE MELON LLC,,89,MACDOUGAL ST,NEW YORK,NY,10012,Unenclosed,420,14,28,50034098,40.72904965218873,-74.00139630535283,102,3,http://www.nyc.gov/manhattancb2,31265-2018-RSWC,Unenclosed,420,14,28,Application Review Completed,04/03/2019,09/15/2020,06/29/2019,12/10/2018,Ready For Review,12/10/2018,Approved,12/10/2018,,,Recommend Approval,01/29/2019,Waived,01/31/2019,,,Review Period Expired,02/21/2019,Approved,04/03/2019,Issued,04/03/2019
2049156-DCA,Active,THE ALCOVE RESTAURANT INC,THE ALCOVE RESTAURANT,4111,49TH ST,SUNNYSIDE,NY,11104,Unenclosed,102,4,12,50044553,40.74598376190236,-73.91520430267187,402,26,http://www.cb2queens.org/,26579-2019-RSWC,Unenclosed,102,4,12,Application Review Completed,01/27/2020,09/15/2021,,09/13/2019,Ready For Review,09/13/2019,Approved,09/19/2019,,,Review Period Expired,11/07/2019,Waived,11/07/2019,,,Review Period Expired,11/28/2019,Approved,01/27/2020,Issued,01/27/2020
2087054-DCA,Active,HEYDAY COCKTAIL AND CAFE LLC,,773,FULTON ST,BROOKLYN,NY,11217,Unenclosed,103,5,10,50091554,40.686277757126255,-73.97373240336796,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,4604-2019-ASWC,Unenclosed,103,5,10,Application Review Completed,10/01/2019,12/15/2021,,04/22/2019,Ready For Review,04/22/2019,Approved,04/22/2019,,,Recommend Approval,05/30/2019,Recommendation Issued,06/12/2019,SWC Public Hearing,06/12/2019,Review Period Expired,07/04/2019,,,Issued,10/01/2019
2022715-DCA,Active,DIG INN 2884 BROADWAY LLC,DIG INN SEASONAL MARKET,2884,BROADWAY,NEW YORK,NY,10025,Unenclosed,159,7,14,50006252,40.80548001701168,-73.96544600829127,109,7,http://www.cb9m.org,17156-2019-RSWC,Unenclosed,159,7,14,Application Review Completed,04/25/2019,04/15/2021,,04/08/2019,Ready For Review,04/08/2019,Approved,,Proceed,04/25/2019,Review Period Expired,04/25/2019,Waived,04/25/2019,,,Review Period Expired,04/25/2019,Waived,04/25/2019,Issued,04/25/2019
2069713-DCA,Inactive,D&S DINING GROUP LLC,SALUMERIA ROSI,283,AMSTERDAM AVE,NEW YORK,NY,10023,Unenclosed,188,15,30,50074284,40.77933455527676,-73.98082331284168,107,6,http://www.nyc.gov/mcb7,2238-2018-ASWC,Unenclosed,188,15,30,Application Review Completed,06/25/2018,09/15/2020,,02/09/2018,Ready For Review,02/14/2018,Approved,02/14/2018,,,Review Period Expired,04/06/2018,Recommendation Issued,04/18/2018,SWC Public Hearing,04/04/2018,Review Period Expired,05/09/2018,Approved,05/24/2018,Issued,06/25/2018
1214833-DCA,Inactive,"L.E. GLOBE, LLC",CAFE D' ALSACE,1695,2ND AVE,NEW YORK,NY,10128,Unenclosed,565,18,60,41142418,40.779169307131816,-73.95105641860341,108,5,http://www.cb8m.com/,26253-2019-RSWC,Unenclosed,565,18,60,Pending Review,05/28/2020,08/28/2020,08/28/2020,09/05/2019,Ready For Review,09/05/2019,Issued Temp Op Letter,09/05/2019,Pending Review,09/05/2019,Review Period Expired,10/25/2019,Waived,10/25/2019,,,Review Period Expired,11/15/2019,Pending Review,,Pending Review,
2050840-DCA,Inactive,1483 FIRST AVENUE RESTAURANT INC.,MARUZZELLA,1483,1ST AVE,NEW YORK,NY,10075,Unenclosed,72,8,16,40641437,40.77134513075776,-73.95364715526054,108,5,http://www.cb8m.com/,34781-2019-RSWC,Unenclosed,72,8,16,Pending Review,05/28/2020,08/29/2020,08/29/2020,12/09/2019,Ready For Review,12/09/2019,Issued Temp Op Letter,12/09/2019,Pending Review,12/09/2019,Review Period Expired,01/29/2020,Waived,01/29/2020,,,Review Period Expired,02/19/2020,Pending Review,,Pending Review,
1374780-DCA,Inactive,63 GUERNSEY LLC,SPRITZENHAUS,63,GUERNSEY ST,BROOKLYN,NY,11222,Unenclosed,474,8,60,41537509,40.723303485721,-73.95290130349974,301,33,http://www.nyc.gov/brooklyncb1,6632-2019-RSWC,Unenclosed,474,8,60,Application Review Completed,10/10/2019,12/15/2020,,02/06/2019,Ready For Review,02/06/2019,Approved,02/14/2019,,,Review Period Expired,04/30/2019,Waived,04/30/2019,,,Review Period Expired,05/21/2019,Approved,10/10/2019,Issued,10/10/2019
2057458-DCA,Inactive,ARTICHOKE BUSHWICK LLC,ARTICHOKE BASILLE'S PIZZA,18,WYCKOFF AVE,BROOKLYN,NY,11237,Unenclosed,216,10,20,50057006,40.706319149952,-73.92284706204646,304,34,http://www.nyc.gov/brooklyncb4,31430-2019-RSWC,Unenclosed,216,10,20,Pending Review,01/30/2020,04/30/2020,04/30/2020,11/06/2019,Ready For Review,11/07/2019,Issued Temp Op Letter,12/03/2019,Pending Review,11/07/2019,Review Period Expired,02/13/2020,Waived,02/13/2020,,,Review Period Expired,03/05/2020,Pending Review,,Pending Review,
0895586-DCA,Active,M.B.R.P. REST. INC.,THE STUMBLE INN,1454,2ND AVE,NEW YORK,NY,10021,Enclosed,265,12,25,40395892,40.77115407019879,-73.95639112062543,108,5,http://www.cb8m.com/,18756-2019-RSWC,Enclosed,265,12,25,Application Review Completed,12/04/2019,05/15/2021,,04/26/2019,Ready For Review,04/26/2019,Approved,05/01/2019,Proceed,07/30/2019,Recommend Approval,07/31/2019,Waived,09/24/2019,,,Review Period Expired,10/15/2019,Approved,12/04/2019,Issued,12/04/2019
1137714-DCA,Inactive,"FIORELLO'S ROMAN CAFE, INC.",,1,LINCOLN PLZ,NEW YORK,NY,10023,Unenclosed,575,32,64,40367841,40.77151495329522,-73.98177869033904,107,6,http://www.nyc.gov/mcb7,31042-2018-RSWC,Unenclosed,575,32,64,Application Review Completed,04/17/2019,12/15/2020,,12/07/2018,Ready For Review,12/07/2018,Approved,12/07/2018,,,Review Period Expired,01/24/2019,Waived,01/24/2019,,,Review Period Expired,02/14/2019,Approved,04/17/2019,Issued,04/17/2019
1260966-DCA,Active,CANTALOUPE LLC,LOVELY DAY,196,ELIZABETH ST,NEW YORK,NY,10012,Unenclosed,53,2,5,40904478,40.72177042707475,-73.9943684894268,102,1,http://www.nyc.gov/manhattancb2,26440-2019-RSWC,Unenclosed,53,2,5,Application Review Completed,02/07/2020,09/15/2021,,09/11/2019,Ready For Review,09/11/2019,Approved,09/16/2019,,,Review Period Expired,11/07/2019,Waived,11/07/2019,,,Review Period Expired,11/28/2019,Approved,02/07/2020,Issued,02/07/2020
1248153-DCA,Active,BACBARS GROUP LLC,BAYARD'S ALE HOUSE,533,HUDSON ST,NEW YORK,NY,10014,Enclosed,397,14,32,41225392,40.73430843605066,-74.00634340708318,102,3,http://www.nyc.gov/manhattancb2,19001-2019-RSWC,Enclosed,397,14,32,Application Review Completed,04/30/2019,05/15/2021,,04/30/2019,Ready For Review,04/30/2019,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,04/30/2019
1027125-DCA,Inactive,HARU AMSTERDAM AVENUE CORP.,HARU,433,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,291,7,22,40733383,40.784181137635095,-73.97740589984423,107,6,http://www.nyc.gov/mcb7,3579-2020-RSWC,Unenclosed,291,7,22,Pending Review,06/18/2020,09/18/2020,09/18/2020,02/20/2020,Ready For Review,02/25/2020,Issued Temp Op Letter,,Pending Review,02/25/2020,Pending Review,03/27/2020,Pending Review,03/27/2020,,,Pending Review,03/27/2020,Pending Review,03/27/2020,Pending Review,
2080300-DCA,Inactive,"CARRIE'S HOSPITALITY, LLC",ELDER GREENE,160,FRANKLIN ST,BROOKLYN,NY,11222,Unenclosed,235,11,22,50076950,40.73071890713984,-73.95761908485868,301,33,http://www.nyc.gov/brooklyncb1,15953-2018-ASWC,Unenclosed,235,11,22,Application Review Completed,04/08/2019,12/15/2020,,10/04/2018,Ready For Review,10/04/2018,Approved,10/04/2018,,,Review Period Expired,11/29/2018,Recommendation Issued,11/29/2018,SWC Public Hearing,11/21/2018,Review Period Expired,01/03/2019,Approved,04/08/2019,Issued,04/08/2019
1327665-DCA,Active,3321 ASTORIA INC.,BARE BURGER,3321,31ST AVE,ASTORIA,NY,11106,Unenclosed,363,17,34,41418727,40.76348864196937,-73.92136937032014,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,17933-2019-RSWC,Unenclosed,363,17,34,Application Review Completed,10/31/2019,04/15/2021,,04/16/2019,Ready For Review,04/16/2019,Approved,04/18/2019,,,Recommend Approval,06/04/2019,Waived,06/07/2019,,,Review Period Expired,06/28/2019,Approved,10/31/2019,Issued,10/31/2019
1145629-DCA,Active,"GRAND ENDEAVORS, INC.",CLEM'S,264,GRAND ST,BROOKLYN,NY,11211,Unenclosed,264,5,20,40963082,40.71319671691326,-73.95857891079581,301,34,http://www.nyc.gov/brooklyncb1,25687-2019-RSWC,Unenclosed,264,5,20,Application Review Completed,01/15/2020,09/15/2021,,08/13/2019,Ready For Review,08/14/2019,Approved,08/14/2019,,,Review Period Expired,10/02/2019,Waived,10/02/2019,,,Review Period Expired,10/23/2019,Approved,01/15/2020,Issued,01/15/2020
2077333-DCA,Inactive,HAKU TEN INC,AMAMI SUSHI,57,NASSAU AVE,BROOKLYN,NY,11222,Unenclosed,84,4,10,,40.7235474627234,-73.95215793935212,301,33,http://www.nyc.gov/brooklyncb1,11138-2018-ASWC,Unenclosed,84,4,10,Application Review Completed,02/27/2019,09/15/2020,,06/04/2018,Ready For Review,06/04/2018,Approved,06/06/2018,,,Recommend Approval,08/03/2018,Recommendation Issued,08/03/2018,SWC Public Hearing,07/25/2018,Review Period Expired,09/12/2018,,,Issued,02/27/2019
2090170-DCA,Active,HOST 213 LLC,JACKDAW,213,2ND AVE,NEW YORK,NY,10003,Unenclosed,262,11,22,50092650,40.73187858974942,-73.9854951270192,103,2,http://www.nyc.gov/manhattancb3,8132-2019-ASWC,Unenclosed,262,11,22,Application Review Completed,11/12/2019,12/15/2021,,07/10/2019,Ready For Review,07/10/2019,Approved,07/11/2019,,,Review Period Expired,09/04/2019,Recommendation Issued,09/04/2019,SWC Public Hearing,08/28/2019,Review Period Expired,09/26/2019,Approved,11/12/2019,Issued,11/12/2019
1271565-DCA,Inactive,"MAGNOLIA COLUMBUS AVENUE, LLC",,200,COLUMBUS AVE,NEW YORK,NY,10023,Enclosed,365,15,34,41282506,40.77574433559995,-73.98020694196362,107,6,http://www.nyc.gov/mcb7,20849-2019-RSWC,Enclosed,365,15,34,Pending Review,12/31/2019,06/30/2020,06/30/2020,05/28/2019,Ready For Review,05/28/2019,Issued Temp Op Letter,05/28/2019,Pending Review,05/28/2019,Pending Review,05/28/2019,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
2064661-DCA,Inactive,CMR REST CORP,ELLA NYC,249,COLUMBUS AVE,NEW YORK,NY,10023,Unenclosed,200,8,19,50057588,40.777080788569215,-73.97888866596794,107,6,http://www.nyc.gov/mcb7,34627-2019-RSWC,Unenclosed,200,8,19,Pending Review,01/22/2020,04/06/2020,04/06/2020,12/06/2019,Ready For Review,12/06/2019,Issued Temp Op Letter,12/06/2019,Pending Review,12/06/2019,Review Period Expired,01/29/2020,Waived,01/29/2020,,,Review Period Expired,02/19/2020,Pending Review,,Pending Review,
1310255-DCA,Active,1702 RATHBONES INC.,,1702,2ND AVE,NEW YORK,NY,10128,Unenclosed,224,12,32,40819045,40.77921299313904,-73.95051838581561,108,5,http://www.cb8m.com/,19832-2019-RSWC,Unenclosed,224,12,32,Application Review Completed,10/31/2019,04/15/2021,,05/15/2019,Ready For Review,05/15/2019,Approved,05/16/2019,,,Review Period Expired,07/08/2019,Waived,07/08/2019,,,Review Period Expired,07/29/2019,Approved,10/31/2019,Issued,10/31/2019
1321335-DCA,Active,"LUPE'S EAST L.A. KITCHEN, INC.",,110,AVENUE OF THE AMERICAS,NEW YORK,NY,10013,Small Unenclosed,200,4,16,40386976,40.723678081524376,-74.00455656723103,102,3,http://www.nyc.gov/manhattancb2,4163-2020-RSWC,Small Unenclosed,200,4,16,Application Review Completed,03/13/2020,04/15/2022,,03/02/2020,Ready For Review,03/02/2020,Approved,,Proceed,03/13/2020,Review Period Expired,03/13/2020,Waived,03/13/2020,,,Approved,03/13/2020,Approved,03/13/2020,Issued,03/13/2020
2055365-DCA,Active,153 ELIZABETH HOTEL LLC,,30,KENMARE ST,NEW YORK,NY,10012,Unenclosed,470,14,42,50064208,40.72055453762256,-73.99522358490069,102,1,http://www.nyc.gov/manhattancb2,18545-2019-RSWC,Unenclosed,470,14,42,Application Review Completed,09/05/2019,04/15/2021,,04/24/2019,Ready For Review,04/24/2019,Approved,04/25/2019,,,Review Period Expired,06/14/2019,Waived,06/14/2019,,,Review Period Expired,07/05/2019,Approved,09/05/2019,Issued,09/05/2019
1454085-DCA,Active,1679 3RD AVENUE RESTAURANT CORP.,THE DISTRICT,1679,3RD AVE,NEW YORK,NY,10128,Unenclosed,407,19,45,41706325,40.78385413806096,-73.95004911843128,108,5,http://www.cb8m.com/,16313-2019-RSWC,Unenclosed,407,19,45,Application Review Completed,10/28/2019,04/15/2021,,04/01/2019,Ready For Review,04/01/2019,Approved,04/01/2019,,,Recommend Approval,05/29/2019,Waived,05/29/2019,,,Review Period Expired,06/19/2019,Approved,10/28/2019,Issued,10/28/2019
1414267-DCA,Active,"PQ 53RD STREET, INC.",LE PAIN QUOTIDIEN,7,E 53RD ST,NEW YORK,NY,10022,Small Unenclosed,48,2,4,41408351,40.76030144816063,-73.97516153671056,105,4,http://www.cb5.org,16875-2019-RSWC,Small Unenclosed,48,2,4,Application Review Completed,08/26/2019,04/15/2021,,04/04/2019,Ready For Review,04/04/2019,Approved,04/08/2019,,,Recommend Approval,04/19/2019,Waived,04/25/2019,,,Review Period Expired,05/16/2019,Approved,08/26/2019,Issued,08/26/2019
2035689-DCA,Inactive,1205 ON SURF CORP,THE RED DOORS BAR & GRILL,1205,SURF AVE,BROOKLYN,NY,11224,Unenclosed,224,8,24,50034079,40.575804019263835,-73.97991701658,313,47,http://www.nyc.gov/html/bkncb13/html/home/home.shtml,12501-2018-RSWC,Unenclosed,224,8,24,Application Review Completed,04/08/2019,09/15/2020,,09/07/2018,Ready For Review,10/05/2018,Approved,10/05/2018,,,Recommend Approval,10/16/2018,Waived,10/18/2018,,,Review Period Expired,11/08/2018,Approved,04/08/2019,Issued,04/08/2019
